"X","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240","UniqueID"
402.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000165770077766889,0,0,0.000106117196363646,9.26447381356162e-05,0,0,0.000295317178259199,0,0.000370501590251372,0.000328953807697426,0,0.00036003170386591,0.000520603999194906,0.000455405835187145,0.000963653682371104,0.00159479741222087,0.00072155560020035,0.000239640145252174,0.00159401525946378,0.00144245469990063,0.00119854089855053,0.000625099287129756,0.000793281150830673,0.000945052012622482,0.000982584457017962,0.00845417724170926,0.0106147654489668,0.0176952058337285,"MilliQ_run5_1"
407.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000358323957731498,0,0,0,0,0,0,0,5.45080497580085e-05,0,9.79509013087357e-05,0,0.000339852960890645,0,0.000510108227737716,0,0,0.000210050247384124,0,0.000430175428304455,0.000339545111220763,0.000873528159756524,0,0,0,0.000471373140251396,0,0.000459096633087035,0,0,0,"MilliQ_run5_1"
411.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131066116890914,0.000482348861037088,0,0,0,0.00073600815239572,0,0,0,0.000181447313490948,6.73599988224058e-05,0,0,0,0.000372940724433333,0,"MilliQ_run5_1"
416.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.000150012700197229,0,0,0,0.000150834727315228,6.33715887477446e-05,0.000677847777337766,0,0,0,0.00012555161729719,0,0.000504740429257425,0,0,0.000273991764348298,0.000389815804923113,0.000183168951171275,0.000133116533463861,0.000431442169221697,4.34244120844217e-05,0.000125979561626399,0,0.00103368460929769,0,0,0,0.00126388997500172,0,0,0,"MilliQ_run5_1"
420.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000326322132899032,0.000140316290627168,0,0,0,0,0,0.00087675208493241,0.000273060613929333,0,0,0,0,0,0.000274822731118199,7.68760013337832e-05,0.000100148122964416,0.000546774868263527,0,0.000221740258864677,0.000431167183285233,0.000421478604424846,0.000164951496629726,8.0146643097038e-07,0,0.00046982690147228,0,0,0,0,0,0,0.0115359447942691,"MilliQ_run5_1"
425.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,6.92314741911272e-05,0,0,0,0,0,4.1535727938582e-05,0,0,4.84087433671968e-05,0,3.41715582408078e-05,0.000129718958077567,2.41658638127195e-05,0.000283411096002166,0.000590121282925766,0,0.00042602972679846,0.000172827566081269,0.00130674602337646,0.000434703910918678,0,0,0.00512058648319393,0,"MilliQ_run5_1"
430.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.84305117210678e-06,0,0,0,0,0,0.000118726345753009,0,0,0,0,0,0,0,0,0,0.000165367346840128,4.98944501467819e-05,0,0,0,6.48706942230591e-05,0.000509912647244945,0,0.000270838425548401,2.24437457936716e-05,0,0.000551620225347463,0.000719019636572539,0,0.000462676230531618,0,0.00203136738931632,0,"MilliQ_run5_1"
434.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.70921327454795e-05,0.000178192074830533,0,0.000313980212910357,5.29260153596886e-05,0.000409547794946387,0.000281583072667404,0,0,0.000464056058988473,0.000189939195405291,0,0.000197177492245896,0.000177458523245776,0.000533319843310905,0.000202664213894514,0.000258300884996318,0.000213909213602442,0.000294094302393831,0,0.000330449299482127,0.000378512953414489,0.000382684828130206,0.000273192492728115,0.000193000812573084,0.00082569924232258,0.00094916852192272,0.00124542053107922,0.000584279023847958,4.53946185133836e-05,0.00108696976099057,0,0.00417912282950293,0.00319058634931407,0,0.0141194228497882,"MilliQ_run5_1"
439.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.000128907192147651,0,0,7.22733134312578e-05,0,1.4326466029526e-05,9.07621453217094e-05,0.000143984917661461,0,0,0,6.31116669030015e-05,0.000174148677650726,0,0,0,0,0,0,0,3.00581010636999e-05,0,0,0,0.000143779503749927,0,0,0.000864761343459747,0.00122348418430487,0.00203090899745099,0,0,0.0111749665651568,"MilliQ_run5_1"
444.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0001523617221915,4.3242385689801e-07,0.000177929636773422,0.000326237502626258,3.49319772622971e-05,0.000501162207782358,0,0,0.000186368233186348,0.000259523968119281,0,0.000230322225303541,3.04173767642171e-05,7.40554565927085e-05,0.000228350528563479,0.00023153484609542,1.32828945326856e-05,0.000358718700175877,0.000389194977828318,0,4.20598444081381e-05,0.000571339077975277,0.000552745019452182,0,0.000215533740366339,2.77877168831786e-05,0.000776656142938788,0.000791855339411885,0.00175184592319646,0.00119894055621203,0.00126362945522291,0.00324803719074664,0.00178051196695556,0,0.00937924577471155,0.0254817029089722,"MilliQ_run5_1"
