"UniqueID","CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name"
"MOBEAST028",0.0088080073067399,0.0576029020931357,0.00692525748758567,0.0115745375173169,0.0361069012924762,0.0363671273432839,0.00279162605640062,0.00496742836822312,0.0022932809141275,0.00665596141293061,0.00429340282897968,0.697553007313411,0.641668716780974,2.30063745101818,0.598318289367904,2.20616259652829,0.165712830050184,6.45751477226105,"Group002Sample0004","run3"
"MOBEAST029",0.00949622436249104,0.143119748440901,0.00916199039488146,0.0122761953923963,0.196287269487803,0.0541522738954487,0.00415271504929197,0.00745395234634872,0.00340891009650423,0.01202970470622,0.0346279065377962,1.48343189160331,0.242153187051873,1.93159668333628,0.746321649503578,8.39701126779346,0.298489693601098,18.7159850519739,"Group002Sample0005","run3"
"MOBEAST030",0.0113326800612577,0.108853547149971,0.0106022867384042,0.013722838044471,0.134467579103283,0.0338857156769444,0.00462007243258232,0.00809855895436876,0.00393456001464225,0.0127421605028036,0.0624547434692155,1.34466685159939,0.36198716929975,2.12712857987709,0.772601607921465,6.09471731121162,0.239058677680862,14.6728252251781,"Group002Sample0006","run3"
"MOBEAST031",0.00546780633904299,0.0681049289489991,0.00545663285792053,0.00735085147634639,0.0680973536985832,0.0194873186110343,0.00257988125337153,0.00394964911265358,0.00201089871295557,0.00597097121486267,0.0476616478845649,1.1329896227316,0.350400339178703,2.12011761732585,0.74231303345999,3.34421607151149,0.240073430659779,8.39655666712171,"Group002Sample0007","run3"
"MOBEAST032",0.009966225964963,0.123325376031201,0.00902057764122225,0.0134007919691916,0.117219892646601,0.0220383585952933,0.00418421983033329,0.00716209290717552,0.00308130567820028,0.00855951826319142,0.0656641478016466,1.17842597597393,0.305346507487696,1.52427042527438,0.673137652010458,5.70317737146379,0.235249203399866,14.3175140673554,"Group003Sample0001","run3"
"MOBEAST033",0.0136498337480532,0.120490442480545,0.0134733101693858,0.016866409163455,0.112516611421365,0.0343905439339923,0.00802209991750698,0.0109846466587736,0.00652202954115101,0.0153722063587397,0.0725953762954026,1.08790820206379,0.417771281563582,1.65310190196627,0.798825051545581,5.50227948291184,0.181281862905953,14.9316764164748,"Group003Sample0002","run3"
"MOBEAST034",0.00694874253422744,0.0780842005310253,0.00746659721797775,0.00903759122039181,0.0453144036568589,0,0.00325718150254518,0.00584023267878698,0.0024990483099497,0.00761084445105923,0.0123335629907121,0.831293225511137,0.512977060403122,1.59209378613139,0.826171159537579,2.71791692130581,0.190875733496327,6.80998783098113,"Group003Sample0003","run3"
"MOBEAST035",0.0117718589686048,0.158665345074677,0.0109411607582869,0.0156074596625037,0.192750136986822,0.0550053115607561,0.00523036492970862,0.00878107317969985,0.00408785687411419,0.0131191768242922,0.0874312138276777,1.21046965270394,0.253372565523791,1.73928034250018,0.70102124207776,8.51406616760835,0.270876065452399,20.1565899362135,"Group003Sample0004","run3"
"MOBEAST036",0.0150994295716038,0.156160356833622,0.015193018394023,0.0194140378043044,0.227201271988138,0.0275720406589553,0.00756844686236474,0.0112124627225257,0.00610737994612458,0.0158913986178751,0.10599838585404,1.27440099129538,0.292961892711701,1.59831132130223,0.782579005314104,9.49896111991997,0.251554435727112,21.7335449175059,"Group003Sample0005","run3"
"MOBEAST037",0.0120230422960719,0.0680075539084787,0.00662354364720263,0.0147200528243831,0.223115769710553,0.0389082800437421,0.00320900514574649,0.00485437661201523,0.00277572262779597,0.00993279533591046,0.120490760665248,1.18931939773617,0.215966010018194,2.14970987146313,0.449967383013126,8.23785994688852,0.33596045620667,17.7210907416375,"Group001Sample0002","run4"
"MOBEAST038",0.0144786319062589,0.07773474454504,0.00959074096869089,0.0175780785545105,0.156530386015775,0.00985818028494469,0.004671066730812,0.00706852314154245,0.00367074579769995,0.0141152607625286,0.108496661871507,0.929369402686962,0.327321520074289,2.2150152165697,0.54560803895315,6.44972497125671,0.259739126042898,15.9616874234045,"Group001Sample0003","run4"
