"UniqueID","CobleA","CobleB","CobleC","CobleM","CobleT","Fpeak","Stedmon_D","Optical_Brighteners","dieselBandII","Petroleum","Lignin","BIX","HIX","FI","M_to_C","JP5_empirical","JP5_normalized","Diesel_Chen","sample","run_name"
"MOBEAST011",0.0064676241396417,0.0753998902920884,0.0039185362902906,0.0077888774689803,0.0367614195979669,0.0379634173538985,0.00230077189029226,0.00274859551409778,0.00182521880228022,0.00571529456652269,0.0114261563605953,0.748852905468443,0.39616000242599,1.90650117569898,0.503093841942747,2.4496584520772,0.227793305388885,6.19127791649897,"Group002Sample0005","run7"
"MOBEAST012",0.0140560833208588,0.115350395723193,0.0138919790691301,0.0177052162128734,0.124981027434106,0.0234575188521866,0.00688668352038427,0.0110761283640879,0.00475866537825474,0.0142204640624067,0.0428925227366005,1.24925873073452,0.424770517458587,1.73154396161244,0.784626344129553,5.81747043522113,0.19850877180706,14.7006542204617,"Group002Sample0007","run7"
"MOBEAST013",0.00750110105193647,0.0972355188788325,0.00564404411734511,0.00992694606999149,0.0509745536836426,0.0590826242399302,0.00274252887020447,0.00414173184425885,0.00206282818485462,0.00612753151889976,0.0657701377214272,0.733114045230646,0.359597459053439,1.58404903139874,0.5685579510104,3.193680606051,0.220842152902089,8.30912474995549,"Group002Sample0006","run7"
"MOBEAST014",0.00948804592163324,0.0749340224715442,0.00833042097620901,0.0126183931829246,0.078065955984034,0.0273413895893612,0.00422400919232126,0.0071695449020804,0.00363473491800576,0.0090358160195057,0.0170722741122036,0.944285354233396,0.391295854917208,1.94209267508987,0.660180805546767,3.73851404798095,0.21797358287943,9.16817249367475,"Group003Sample0001","run7"
"MOBEAST015",0.00738998503967228,0.058685255133585,0.00615924295614916,0.0105637061371612,0.042623952288802,0.0448037314231628,0.00436595801241616,0.0056382986806567,0.00384999076659108,0.00878275308411696,0.00892263746737693,0.777906900137856,0.472304485253445,1.63228408745114,0.583057013909358,2.43738662336475,0.17164270290456,7.10791251102464,"Group003Sample0002","run7"
"MOBEAST016",0.00743894444774409,0.0658055402860172,0.00634989799780759,0.0100601172200111,0.0554171072697345,0.0490121878650638,0.00409257382462965,0.00523743076041945,0.00340788035952913,0.00820572304754471,0,0.748218237465348,0.39976011414311,1.91119264324408,0.631195229532383,2.86605941402623,0.212556916875007,7.11694849181356,"Group003Sample0003","run7"
"MOBEAST017",0.00846002474675295,0.0547439518121068,0.0045029137238939,0.0120612215979432,0.0301732105263161,0.0418370449179045,0.00176877789529965,0.00316814291317907,0.00148929888304549,0.00662561083527733,0.00641324554916015,0.453883885722189,0.524029809517779,2.06447974376422,0.373338113998483,2.05369873144035,0.193352869300938,5.91474168227198,"Group003Sample0004","run7"
"MOBEAST018",0.00566217439080216,0.0691906690659906,0.00457644038195662,0.00924876761651831,0.0375071747776316,0.00998247000315422,0.00252813582523174,0.00346106160220102,0.00251922574173561,0.00668912467429977,0.000204622481922986,0.677348396071351,0.413656947161896,1.63289177050007,0.494816236250016,2.44967116680592,0.237029336048845,5.98628395215472,"Group003Sample0005","run7"
"MOBEAST019",0.00961986652567843,0.0315779044574697,0.00561235303758175,0.0102169424488086,0.0644203685763733,0.0304533832692455,0.0028197120465168,0.0040413557653376,0.00273868321848393,0.00756397562650488,0.0419484322293262,0.898175423942521,0.498031823212017,2.24355159580479,0.549318258931389,2.66520530905439,0.198126855459139,7.07797017276456,"Group001Sample0002","run3"
"MOBEAST020",0.00820952535832342,0.0310021377847819,0.00564098860058841,0.00956289601103543,0.0341886755913544,0.0123931740910441,0.00259640056728641,0.00417536712780491,0.00225101388032962,0.00718056375426248,0.00812624189546666,0.741155663559568,0.723935431233357,2.0658626169228,0.589882875865094,1.74804892721943,0.165076502698175,4.83069694433162,"Group001Sample0003","run3"
