id_number,long_name,tank_number,treatment,date,time,date_time,coble_a,coble_b,coble_c,coble_m,coble_t,m_to_c,bix,hix,fpeak,fi,lignin,sample_type
MOBEAST088,MOBEAST_T14_A_2024-06-04_1200,T14,Algae,2024-06-04,12:00:00,2024-06-04 12:00:00,0.00429588238541354,0.0494947886924084,0.0037658370758875,0.00562255760503925,0.0935349280361655,0.669772964622426,1.31338651957468,0.214647686807012,0.0358557864633185,1.76405442432952,0.0331045488125822,Algae
MOBEAST089,MOBEAST_T15_C_2024-06-04_1200,T15,Control,2024-06-04,12:00:00,2024-06-04 12:00:00,0.00626631334207222,0.0482970220961402,0.00378813497415892,0.0082740400130267,0.0860083990868462,0.457833775059688,1.04980905634363,0.257421121830318,0.0334030252159211,1.98722911062346,0.0097109307257409409,Control
MOBEAST090,MOBEAST_T16_K_2024-06-04_1200,T16,Coral,2024-06-04,12:00:00,2024-06-04 12:00:00,0.00533843137173283,0.0667687108352107,0.00465094550045935,0.0075093003330056,0.0767072666367021,0.619358035264227,0.922567356839178,0.254197866309981,0.0083422821163926,1.58759964318302,0.0538190525236994,Coral
MOBEAST091,MOBEAST_F1_Inflow_2024-06-06_1200,F1,Inflow,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00818055285548102,0.057611799342931,0.00401188765864439,0.00990659061755994,0.0241636037076997,0.404971580387415,0.363509349230466,0.539176158144318,0,1.83840644946582,0.0145967306659172,Inflow
MOBEAST092,MOBEAST_F2_Inflow_2024-06-06_1200,F2,Inflow,2024-06-06,12:00:00,2024-06-06 12:00:00,0.0092583905265243,0.0533326437078754,0.00497918597075672,0.0112525898741674,0.0313041249883642,0.442492441867757,0.503516536455552,0.542321519909875,0.018528861121911,2.16735908465396,0.0150738405087614,Inflow
MOBEAST093,MOBEAST_T1_A_2024-06-06_1200,T1,Algae,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00576134504744291,0.0577031010094494,0.00316634470230952,0.00677201001132513,0.0314746674875521,0.467563499908343,0.474782279362111,0.431275111264582,0.0177720793353703,1.6353455593614,0.00649556509399294,Algae
MOBEAST094,MOBEAST_T2_R_2024-06-06_1200,T2,Rubble,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00663243060425439,0.0650591541003302,0.00628559678010666,0.00870250923500307,0.0315605884978826,0.722274071807341,0.748161940149931,0.416391336096751,0,1.61355536202476,0.0288009796638191,Rubble
MOBEAST095,MOBEAST_T3_C_2024-06-06_1200,T3,Control,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00561150170906391,0.0410938264134436,0.00278392091499535,0.0070816510745296,0.0221890180745061,0.393117492756485,0.483112980955916,0.487424686240891,0.00668974592866376,1.9857412790111,0.00760532605173754,Control
MOBEAST096,MOBEAST_T4_A_2024-06-06_1200,T4,Algae,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00421341316759738,0.0737313066343621,0.00344596254268437,0.00514512875396259,0.0424012143014575,0.66975244108914,0.606253030177745,0.274332875281734,0.0511282543326679,1.6372954202026,0,Algae
MOBEAST097,MOBEAST_T5_R_2024-06-06_1200,T5,Rubble,2024-06-06,12:00:00,2024-06-06 12:00:00,0.008097935330863,0.0597011869339683,0.00524331853984123,0.0100420811997772,0.0386800410642341,0.522134648737711,0.52741732225874,0.474916573669826,0.0177393439167607,2.00966513830103,0.0235053876326922,Rubble
MOBEAST098,MOBEAST_T6_K_2024-06-06_1200,T6,Coral,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00528839019338674,0.064309255788342,0.00340851540433803,0.00658298006925141,0.0350139198722242,0.517776959444089,0.625683475032872,0.359208084445629,0.0149266704188096,2.11407687383481,0.0403548460041782,Coral
MOBEAST099,MOBEAST_T7_K_2024-06-06_1200,T7,Coral,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00406180017743251,0.0540506535597987,0.00225322432291852,0.00511345968372608,0.0249185775357751,0.440645758895793,0.430912284105184,0.361729522640671,0.00678824579036218,2.04536686346157,0.0459228251280841,Coral
MOBEAST100,MOBEAST_T8_C_2024-06-06_1200,T8,Control,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00534927625486722,0.0582730380914261,0.00258278541101786,0.00756801204601999,0.0293620100986255,0.341276598836302,0.369139032194561,0.373306490998181,0.0239320718528889,1.90676091303997,0,Control
MOBEAST101,MOBEAST_T9_K_2024-06-06_1200,T9,Coral,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00759347480081504,0.0660083554046858,0.0044131375715249,0.00982946233908806,0.0647131948660513,0.448970393220341,0.845180035052323,0.369180747253552,0.0490550142702532,2.18975236407075,0.0467155210438879,Coral
MOBEAST102,MOBEAST_T10_R_2024-06-06_1200,T10,Rubble,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00704502932177113,0.071889508606652,0.00500023060513109,0.0090399657827307,0.044335403648757,0.553124948181018,0.60304370691355,0.407996310276898,0.006805103256959,1.84370201128615,0.0217349139257174,Rubble
MOBEAST103,MOBEAST_T11_C_2024-06-06_1200,T11,Control,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00704243170323087,0.0819934822451584,0.00415636965912416,0.0083644720712501,0.0386051264034918,0.496907590068978,0.538238295647808,0.412346721885714,0.0222113344783363,2.14826179698144,0.0207694350138061,Control
MOBEAST104,MOBEAST_T12_R_2024-06-06_1200,T12,Rubble,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00508308155359254,0.0798918176857994,0.00270972613667676,0.00851824417036638,0.0516627981267941,0.318108530641029,0.855286572132081,0.288207235518109,0.0246779925878209,2.80608309778562,0,Rubble
MOBEAST105,MOBEAST_T13_A_2024-06-06_1200,T13,Algae,2024-06-06,12:00:00,2024-06-06 12:00:00,0.00642618458306327,0.0779420204732931,0.00312354574496327,0.00794712339222274,0.0520907760299137,0.393041052819193,0.866552928025156,0.328343428867047,0,2.11431450358468,0.0509081098945745,Algae
MOBEAST106,MOBEAST_T14_A_2024-06-06_1200,T14,Algae,2024-06-06,12:00:00,2024-06-06 12:00:00,0.0120908544037702,0.119928681097413,0.0105787692254422,0.0155259416171648,0.0785676953623401,0.681360878862691,0.811815369863044,0.452586538322437,0.0278281338164231,2.50615357627036,0.0507926426235933,Algae
MOBEAST107,MOBEAST_T15_C_2024-06-06_1200,T15,Control,2024-06-06,12:00:00,2024-06-06 12:00:00,0.0150963552893155,0.11577128340432,0.0100858119236875,0.0187135371183256,0.0805361655768748,0.538958074035656,0.602808824042421,0.499035856753849,0.0243112137436309,2.2497588419956,0.0160536508265728,Control
MOBEAST108,MOBEAST_T16_K_2024-06-06_1200,T16,Coral,2024-06-06,12:00:00,2024-06-06 12:00:00,0.0051715163122702,0.0805434737823059,0.00463267018440762,0.00738755850272449,0.031699796986587,0.627090828817005,0.58244907467444,0.38887689649857,0.0131711725662823,2.24637058697884,0,Coral
MOBEAST109,MOBEAST_Bay _Endmember_2024-05-27_1500,Bay ,Endmember,2024-05-27,15:00:00,2024-05-27 15:00:00,0.0062679884859571,0.0696087953182666,0.00535462017861946,0.00818224430539706,0.333122298624551,0.654419494060758,2.34270257474733,0.110752013451839,0.0809648005640831,2.10541186030101,0.14537557105437,Bay 
MOBEAST110,MOBEAST_Ocean_Endmember_2024-05-27_1500,Ocean,Endmember,2024-05-27,15:00:00,2024-05-27 15:00:00,0.003449206024765,0.0565682204128472,0.00330751421063015,0.00475788048604184,0.0634357982188337,0.695165467130455,2.70704719524035,0.200967545754148,0.0896683726001702,2.99479411009708,0.0656661848784898,Ocean
MOBEAST111,MOBEAST_Lagoon_Endmember_2024-05-27_1645,Lagoon,Endmember,2024-05-27,16:45:00,2024-05-27 16:45:00,0.00373159296103553,0.0391317507974805,0.0038421360506171,0.00394504247389552,0.0178595420292969,0.973915002446903,1.22489095721702,0.383085577359055,0.0548624385370275,3.72431700179346,0.00325534927434348,Lagoon
MOBEAST112,MOBEAST_Bay _Endmember_2024-05-25_1510,Bay ,Endmember,2024-05-25,15:10:00,2024-05-25 15:10:00,0.00429796804879719,0.0441708355498313,0.00349822586032049,0.00883377202928754,0.0906642609292306,0.396005901977372,2.87574003946452,0.196520458612287,0.0969062577657172,2.28384308281893,0.154861942444978,Bay 
MOBEAST113,MOBEAST_Ocean_Endmember_2024-05-25_1500,Ocean,Endmember,2024-05-25,15:00:00,2024-05-25 15:00:00,0.00702940635415481,0.0603315207713075,0.00321949276325451,0.0185746029085331,0.228124895153969,0.173327676457379,3.34007116037434,0.163132456262005,0.0895319714375991,2.8269490539883,0.404841727320907,Ocean
MOBEAST114,MOBEAST_Lagoon Tiahura_Endmember_2024-05-25_0845,Lagoon Tiahura,Endmember,2024-05-25,08:45:00,2024-05-25 08:45:00,0.00393588898137603,0.0667866905790061,0.0043088341350189,0.00556530495649802,0.0165297237193084,0.774231451591512,1.51469458323222,0.280478595501802,0.0950422630116984,1.65190187963366,0.0141107752291423,Lagoon
MOBEAST115,MOBEAST_Bay _Rain_2024-06-06_1425,Bay ,Rain,2024-06-06,14:25:00,2024-06-06 14:25:00,0.0217843445702126,0.0502544659877799,0.0195557254072774,0.0225012740540911,0.0267022482267309,0.86909413930372,0.713034529259306,1.56623613949614,0.0715410154405821,1.5822901700268,0.0100837371368122,Rain
